mig_uuid,mig_name,mig_profile,node,gpu_index,model,batch,prompt_len,output_tokens,dtype,engine,status,error,sample_count,ttft_ms,ttft_ms_p50,ttft_ms_p95,ttft_ms_p99,tpot_ms,tpot_ms_p50,tpot_ms_p95,tpot_ms_p99,decode_tps,time_ms_mean,time_ms_p50,time_ms_p95,time_ms_p99,throughput_rps,peak_alloc_mb,peak_reserved_mb,free_mb_before,free_mb_after,source_run_id
MIG-a28fecf6-35ba-56a6-aab8-2be643b31249,NVIDIA A100-PCIE-40GB MIG 7g.40gb,7g,rtx1-worker,0,Llama-3.2-3B,1,8192,512,fp16,hf,ok,,5,454.660913,455.80838,459.46637,459.46637,22.197149,22.195609,22.228913,22.228913,45.050832,11819.600977,11814.751953,11840.669922,11840.669922,0.084605,9092.660645,9900.0,,,llm-ttft-tpot-20260702-rtx1-gpu0-llama-long-p2plus
MIG-cade9db1-1a5a-5d9c-8368-68caf14f4282,NVIDIA A100-PCIE-40GB MIG 2g.10gb,2g,ampere,0,Llama-3.2-3B,1,16384,128,fp16,hf,error,HTTP Error 500: Internal Server Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-long-p2plus
MIG-3db685b2-8ae5-5373-81b1-74ea5481f2e1,NVIDIA A100-PCIE-40GB MIG 3g.20gb,3g,ampere,0,Llama-3.2-3B,1,16384,128,fp16,hf,ok,,5,1948.383203,1948.695557,1952.111572,1952.111572,59.125851,59.086994,59.326475,59.326475,16.913076,9516.492188,9511.871094,9545.323242,9545.323242,0.105081,12040.723145,13652.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-long-p2plus
MIG-3db685b2-8ae5-5373-81b1-74ea5481f2e1,NVIDIA A100-PCIE-40GB MIG 4g.20gb,4g,ampere,0,Llama-3.2-3B,1,16384,128,fp16,hf,ok,,5,1587.984937,1587.924683,1595.039917,1595.039917,50.454383,50.443883,50.494981,50.494981,19.819884,8046.145898,8044.741699,8058.397461,8058.397461,0.124283,12040.723145,13652.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-long-p2plus
MIG-457656ac-5439-5b56-8fcc-1ff4336bacf5,NVIDIA A100-PCIE-40GB MIG 7g.40gb,7g,ampere,0,Llama-3.2-3B,1,16384,128,fp16,hf,ok,,5,1067.944775,1067.736694,1073.764404,1073.764404,33.079654,33.056586,33.322398,33.322398,30.230063,5302.14043,5303.097168,5327.398438,5327.398438,0.188603,12040.723145,13652.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-long-p2plus
MIG-cd5ccd12-9bd8-5d9f-9c97-3f4e20a97fa0,NVIDIA A100-PCIE-40GB MIG 2g.10gb,2g,ampere,1,Llama-3.2-3B,1,16384,128,fp16,hf,error,HTTP Error 500: Internal Server Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,llm-ttft-tpot-20260702-ampere-gpu1-llama-long-p2plus
MIG-b43d42d1-022f-5770-a25d-c0bea366ae4e,NVIDIA A100-PCIE-40GB MIG 3g.20gb,3g,ampere,1,Llama-3.2-3B,1,16384,128,fp16,hf,ok,,5,1958.262915,1957.2323,1968.168091,1968.168091,59.114236,59.084161,59.322832,59.322832,16.916399,9524.885156,9515.864258,9546.660156,9546.660156,0.104988,12040.723145,13652.0,,,llm-ttft-tpot-20260702-ampere-gpu1-llama-long-p2plus
MIG-b43d42d1-022f-5770-a25d-c0bea366ae4e,NVIDIA A100-PCIE-40GB MIG 4g.20gb,4g,ampere,1,Llama-3.2-3B,1,16384,128,fp16,hf,ok,,5,1607.567725,1608.125732,1612.709229,1612.709229,50.387796,50.385355,50.409883,50.409883,19.846076,8057.205566,8056.10498,8063.743164,8063.743164,0.124113,12040.723145,13652.0,,,llm-ttft-tpot-20260702-ampere-gpu1-llama-long-p2plus
MIG-e6a72acc-723d-5ebf-bf4f-196a4352174f,NVIDIA A100-PCIE-40GB MIG 7g.40gb,7g,ampere,1,Llama-3.2-3B,1,16384,128,fp16,hf,ok,,5,1081.549023,1082.434692,1087.527588,1087.527588,33.186011,33.208797,33.292892,33.292892,30.133179,5329.358398,5333.160645,5345.717773,5345.717773,0.18764,12040.723145,13652.0,,,llm-ttft-tpot-20260702-ampere-gpu1-llama-long-p2plus
MIG-7076f62a-e0b2-533b-99af-74c7b443d5ba,NVIDIA A100-PCIE-40GB MIG 2g.10gb,2g,rtx1-worker,0,Llama-3.2-3B,1,16384,128,fp16,hf,error,HTTP Error 500: Internal Server Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,llm-ttft-tpot-20260702-rtx1-gpu0-llama-long-p2plus
MIG-7aafc298-b386-508f-80b7-938481c587bc,NVIDIA A100-PCIE-40GB MIG 3g.20gb,3g,rtx1-worker,0,Llama-3.2-3B,1,16384,128,fp16,hf,ok,,5,1924.435693,1924.213623,1927.605103,1927.605103,59.019843,59.020976,59.053308,59.053308,16.943454,9478.975586,9477.692383,9483.037109,9483.037109,0.105497,12040.723145,13652.0,,,llm-ttft-tpot-20260702-rtx1-gpu0-llama-long-p2plus
MIG-7aafc298-b386-508f-80b7-938481c587bc,NVIDIA A100-PCIE-40GB MIG 4g.20gb,4g,rtx1-worker,0,Llama-3.2-3B,1,16384,128,fp16,hf,ok,,5,1536.074561,1535.52356,1538.703369,1538.703369,50.539312,50.488109,50.727844,50.727844,19.786577,8005.106543,7998.001465,8031.680664,8031.680664,0.12492,12040.723145,13652.0,,,llm-ttft-tpot-20260702-rtx1-gpu0-llama-long-p2plus
MIG-a28fecf6-35ba-56a6-aab8-2be643b31249,NVIDIA A100-PCIE-40GB MIG 7g.40gb,7g,rtx1-worker,0,Llama-3.2-3B,1,16384,128,fp16,hf,ok,,5,1018.012634,1018.589478,1022.387756,1022.387756,32.248227,32.281311,32.308204,32.308204,31.009457,5145.785645,5151.087891,5157.837891,5157.837891,0.194334,12040.723145,13652.0,,,llm-ttft-tpot-20260702-rtx1-gpu0-llama-long-p2plus
MIG-cade9db1-1a5a-5d9c-8368-68caf14f4282,NVIDIA A100-PCIE-40GB MIG 2g.10gb,2g,ampere,0,Llama-3.2-3B,1,16384,512,fp16,hf,error,HTTP Error 500: Internal Server Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-long-p2plus
MIG-3db685b2-8ae5-5373-81b1-74ea5481f2e1,NVIDIA A100-PCIE-40GB MIG 3g.20gb,3g,ampere,0,Llama-3.2-3B,1,16384,512,fp16,hf,ok,,5,1951.823267,1953.793945,1955.087891,1955.087891,60.649019,60.63772,60.68762,60.68762,16.488313,33004.121094,33001.148438,33025.855469,33025.855469,0.030299,12040.723145,13652.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-long-p2plus
MIG-3db685b2-8ae5-5373-81b1-74ea5481f2e1,NVIDIA A100-PCIE-40GB MIG 4g.20gb,4g,ampere,0,Llama-3.2-3B,1,16384,512,fp16,hf,ok,,5,1589.840625,1590.232788,1592.990234,1592.990234,51.666661,51.667659,51.724403,51.724403,19.354841,28043.171094,28044.074219,28075.884766,28075.884766,0.035659,12040.723145,13652.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-long-p2plus
MIG-457656ac-5439-5b56-8fcc-1ff4336bacf5,NVIDIA A100-PCIE-40GB MIG 7g.40gb,7g,ampere,0,Llama-3.2-3B,1,16384,512,fp16,hf,ok,,5,1062.822583,1064.67749,1066.230591,1066.230591,33.92974,33.96267,34.008229,34.008229,29.47267,18434.849219,18453.564453,18477.212891,18477.212891,0.054245,12040.723145,13652.0,,,llm-ttft-tpot-20260702-ampere-gpu0-llama-long-p2plus
MIG-cd5ccd12-9bd8-5d9f-9c97-3f4e20a97fa0,NVIDIA A100-PCIE-40GB MIG 2g.10gb,2g,ampere,1,Llama-3.2-3B,1,16384,512,fp16,hf,error,HTTP Error 500: Internal Server Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,llm-ttft-tpot-20260702-ampere-gpu1-llama-long-p2plus
MIG-b43d42d1-022f-5770-a25d-c0bea366ae4e,NVIDIA A100-PCIE-40GB MIG 3g.20gb,3g,ampere,1,Llama-3.2-3B,1,16384,512,fp16,hf,ok,,5,1963.997266,1966.036743,1970.343872,1970.343872,60.574087,60.574477,60.58582,60.58582,16.508709,32977.929688,32977.054688,32987.519531,32987.519531,0.030323,12040.723145,13652.0,,,llm-ttft-tpot-20260702-ampere-gpu1-llama-long-p2plus
MIG-b43d42d1-022f-5770-a25d-c0bea366ae4e,NVIDIA A100-PCIE-40GB MIG 4g.20gb,4g,ampere,1,Llama-3.2-3B,1,16384,512,fp16,hf,ok,,5,1607.806934,1608.396973,1619.008179,1619.008179,51.716451,51.70396,51.763198,51.763198,19.336207,28086.629688,28085.259766,28100.259766,28100.259766,0.035604,12040.723145,13652.0,,,llm-ttft-tpot-20260702-ampere-gpu1-llama-long-p2plus
MIG-e6a72acc-723d-5ebf-bf4f-196a4352174f,NVIDIA A100-PCIE-40GB MIG 7g.40gb,7g,ampere,1,Llama-3.2-3B,1,16384,512,fp16,hf,ok,,5,1080.188013,1081.85791,1084.59668,1084.59668,34.038814,34.089324,34.116758,34.116758,29.378227,18508.060547,18535.591797,18552.376953,18552.376953,0.054031,12040.723145,13652.0,,,llm-ttft-tpot-20260702-ampere-gpu1-llama-long-p2plus
MIG-7076f62a-e0b2-533b-99af-74c7b443d5ba,NVIDIA A100-PCIE-40GB MIG 2g.10gb,2g,rtx1-worker,0,Llama-3.2-3B,1,16384,512,fp16,hf,error,HTTP Error 500: Internal Server Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,llm-ttft-tpot-20260702-rtx1-gpu0-llama-long-p2plus
MIG-7aafc298-b386-508f-80b7-938481c587bc,NVIDIA A100-PCIE-40GB MIG 3g.20gb,3g,rtx1-worker,0,Llama-3.2-3B,1,16384,512,fp16,hf,ok,,5,1927.161426,1927.246948,1928.189453,1928.189453,60.61186,60.60162,60.73941,60.73941,16.498421,32960.433594,32956.21875,33026.476562,33026.476562,0.030339,12040.723145,13652.0,,,llm-ttft-tpot-20260702-rtx1-gpu0-llama-long-p2plus
MIG-7aafc298-b386-508f-80b7-938481c587bc,NVIDIA A100-PCIE-40GB MIG 4g.20gb,4g,rtx1-worker,0,Llama-3.2-3B,1,16384,512,fp16,hf,ok,,5,1540.019897,1538.618164,1548.765625,1548.765625,51.683701,51.69033,51.755554,51.755554,19.348459,28002.075,28006.800781,28047.609375,28047.609375,0.035712,12040.723145,13652.0,,,llm-ttft-tpot-20260702-rtx1-gpu0-llama-long-p2plus
MIG-a28fecf6-35ba-56a6-aab8-2be643b31249,NVIDIA A100-PCIE-40GB MIG 7g.40gb,7g,rtx1-worker,0,Llama-3.2-3B,1,16384,512,fp16,hf,ok,,5,1022.757458,1023.04425,1031.245483,1031.245483,33.210567,33.274625,33.350454,33.350454,30.110898,18026.567578,18059.652344,18106.677734,18106.677734,0.055474,12040.723145,13652.0,,,llm-ttft-tpot-20260702-rtx1-gpu0-llama-long-p2plus
