run_id,timestamp,node,gpu_index,mig_profile,mig_uuid,device_resource,slot_resource,workload,model,model_id,family,batch,prompt_len,output_tokens,status,error,sample_count,latency_ms_mean,latency_ms_p50,latency_ms_p95,latency_ms_p99,throughput_rps,ttft_ms_mean,tpot_ms_mean,decode_tps,service_time_ms,peak_alloc_mb,peak_reserved_mb
profile-ampere-a100-20260623-gpt2,2026-06-23T08:13:39.078867+00:00,ampere,0,1g,MIG-a9aaa9b9-3415-5b83-baab-d52b391db3ac,or-sim.io/mig-a9aaa9b9-3415-5b83-baab-d52b391db3ac,or-sim.io/ampere-gpu0-s0-1-1g,gpt2_p1024_o64,gpt2-medium,gpt2-medium,llm,1,1024,64,error,HTTP Error 500: Internal Server Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
profile-ampere-a100-20260623-gpt2,2026-06-23T08:15:31.546152+00:00,ampere,0,2g,MIG-cade9db1-1a5a-5d9c-8368-68caf14f4282,or-sim.io/mig-cade9db1-1a5a-5d9c-8368-68caf14f4282,or-sim.io/ampere-gpu0-s0-2-2g,gpt2_p1024_o64,gpt2-medium,gpt2-medium,llm,1,1024,64,error,HTTP Error 500: Internal Server Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
profile-ampere-a100-20260623-gpt2,2026-06-23T08:17:24.040318+00:00,ampere,0,3g,MIG-3db685b2-8ae5-5373-81b1-74ea5481f2e1,or-sim.io/mig-3db685b2-8ae5-5373-81b1-74ea5481f2e1,or-sim.io/ampere-gpu0-s0-4-3g,gpt2_p1024_o64,gpt2-medium,gpt2-medium,llm,1,1024,64,error,HTTP Error 500: Internal Server Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
profile-ampere-a100-20260623-gpt2,2026-06-23T08:19:15.519434+00:00,ampere,0,4g,MIG-3db685b2-8ae5-5373-81b1-74ea5481f2e1,or-sim.io/mig-3db685b2-8ae5-5373-81b1-74ea5481f2e1,or-sim.io/ampere-gpu0-s0-4-4g,gpt2_p1024_o64,gpt2-medium,gpt2-medium,llm,1,1024,64,error,HTTP Error 500: Internal Server Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
profile-ampere-a100-20260623-gpt2,2026-06-23T08:21:06.990753+00:00,ampere,0,7g,MIG-457656ac-5439-5b56-8fcc-1ff4336bacf5,or-sim.io/mig-457656ac-5439-5b56-8fcc-1ff4336bacf5,or-sim.io/ampere-gpu0-s0-8-7g,gpt2_p1024_o64,gpt2-medium,gpt2-medium,llm,1,1024,64,error,HTTP Error 500: Internal Server Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
profile-ampere-a100-20260623-gpt2,2026-06-23T08:22:50.424183+00:00,ampere,0,1g,MIG-a9aaa9b9-3415-5b83-baab-d52b391db3ac,or-sim.io/mig-a9aaa9b9-3415-5b83-baab-d52b391db3ac,or-sim.io/ampere-gpu0-s0-1-1g,gpt2_p1024_o128,gpt2-medium,gpt2-medium,llm,1,1024,128,error,HTTP Error 500: Internal Server Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
profile-ampere-a100-20260623-gpt2,2026-06-23T08:24:43.912113+00:00,ampere,0,2g,MIG-cade9db1-1a5a-5d9c-8368-68caf14f4282,or-sim.io/mig-cade9db1-1a5a-5d9c-8368-68caf14f4282,or-sim.io/ampere-gpu0-s0-2-2g,gpt2_p1024_o128,gpt2-medium,gpt2-medium,llm,1,1024,128,error,HTTP Error 500: Internal Server Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
profile-ampere-a100-20260623-gpt2,2026-06-23T08:26:34.378182+00:00,ampere,0,3g,MIG-3db685b2-8ae5-5373-81b1-74ea5481f2e1,or-sim.io/mig-3db685b2-8ae5-5373-81b1-74ea5481f2e1,or-sim.io/ampere-gpu0-s0-4-3g,gpt2_p1024_o128,gpt2-medium,gpt2-medium,llm,1,1024,128,error,HTTP Error 500: Internal Server Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
profile-ampere-a100-20260623-gpt2,2026-06-23T08:28:27.852439+00:00,ampere,0,4g,MIG-3db685b2-8ae5-5373-81b1-74ea5481f2e1,or-sim.io/mig-3db685b2-8ae5-5373-81b1-74ea5481f2e1,or-sim.io/ampere-gpu0-s0-4-4g,gpt2_p1024_o128,gpt2-medium,gpt2-medium,llm,1,1024,128,error,HTTP Error 500: Internal Server Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
profile-ampere-a100-20260623-gpt2,2026-06-23T08:30:18.316333+00:00,ampere,0,7g,MIG-457656ac-5439-5b56-8fcc-1ff4336bacf5,or-sim.io/mig-457656ac-5439-5b56-8fcc-1ff4336bacf5,or-sim.io/ampere-gpu0-s0-8-7g,gpt2_p1024_o128,gpt2-medium,gpt2-medium,llm,1,1024,128,error,HTTP Error 500: Internal Server Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
