run_id,timestamp,node,gpu_index,mig_profile,mig_uuid,device_resource,slot_resource,workload,model,model_id,family,batch,prompt_len,output_tokens,status,error,sample_count,latency_ms_mean,latency_ms_p50,latency_ms_p95,latency_ms_p99,throughput_rps,ttft_ms_mean,tpot_ms_mean,decode_tps,service_time_ms,peak_alloc_mb,peak_reserved_mb
profile-ampere-a100-20260623-llama-extra-main1,2026-06-23T13:40:25.792044+00:00,ampere,0,4g,MIG-3db685b2-8ae5-5373-81b1-74ea5481f2e1,or-sim.io/mig-3db685b2-8ae5-5373-81b1-74ea5481f2e1,or-sim.io/ampere-gpu0-s0-4-4g,llama32_3b_p512_o256,llama32_3b,meta-llama/Llama-3.2-3B,llm,1,512,256,ok,,5,5907.933594,5650.897461,6573.308105,6573.308105,0.169264,47.160512,22.893645,43.680244,5907.933594,6329.602051,6420.0
profile-ampere-a100-20260623-llama-extra-main1,2026-06-23T13:44:02.373610+00:00,ampere,0,7g,MIG-457656ac-5439-5b56-8fcc-1ff4336bacf5,or-sim.io/mig-457656ac-5439-5b56-8fcc-1ff4336bacf5,or-sim.io/ampere-gpu0-s0-8-7g,llama32_3b_p512_o256,llama32_3b,meta-llama/Llama-3.2-3B,llm,1,512,256,ok,,5,5806.140527,5562.263184,6725.29834,6725.29834,0.172231,36.998272,22.535712,44.374014,5806.140527,6329.602051,6420.0
profile-ampere-a100-20260623-llama-extra-main1,2026-06-23T13:48:20.410672+00:00,ampere,0,2g,MIG-cade9db1-1a5a-5d9c-8368-68caf14f4282,or-sim.io/mig-cade9db1-1a5a-5d9c-8368-68caf14f4282,or-sim.io/ampere-gpu0-s0-2-2g,llama32_3b_p512_o512,llama32_3b,meta-llama/Llama-3.2-3B,llm,1,512,512,ok,,5,14473.380859,14344.863281,14753.727539,14753.727539,0.069092,85.727628,28.100885,35.586068,14473.380859,6329.602051,6420.0
profile-ampere-a100-20260623-llama-extra-main1,2026-06-23T13:52:24.386652+00:00,ampere,0,3g,MIG-3db685b2-8ae5-5373-81b1-74ea5481f2e1,or-sim.io/mig-3db685b2-8ae5-5373-81b1-74ea5481f2e1,or-sim.io/ampere-gpu0-s0-4-3g,llama32_3b_p512_o512,llama32_3b,meta-llama/Llama-3.2-3B,llm,1,512,512,ok,,5,10633.477148,10698.125977,10834.817383,10834.817383,0.094043,58.023309,20.655183,48.413998,10633.477148,6329.602051,6420.0
profile-ampere-a100-20260623-llama-extra-main1,2026-06-23T13:56:34.427524+00:00,ampere,0,4g,MIG-3db685b2-8ae5-5373-81b1-74ea5481f2e1,or-sim.io/mig-3db685b2-8ae5-5373-81b1-74ea5481f2e1,or-sim.io/ampere-gpu0-s0-4-4g,llama32_3b_p512_o512,llama32_3b,meta-llama/Llama-3.2-3B,llm,1,512,512,ok,,5,10935.284961,10833.515625,11515.053711,11515.053711,0.091447,47.863802,21.264494,47.026747,10935.284961,6329.602051,6420.0
profile-ampere-a100-20260623-llama-extra-main1,2026-06-23T14:00:37.391972+00:00,ampere,0,7g,MIG-457656ac-5439-5b56-8fcc-1ff4336bacf5,or-sim.io/mig-457656ac-5439-5b56-8fcc-1ff4336bacf5,or-sim.io/ampere-gpu0-s0-8-7g,llama32_3b_p512_o512,llama32_3b,meta-llama/Llama-3.2-3B,llm,1,512,512,ok,,5,11101.078125,10869.59082,12266.300781,12266.300781,0.090081,39.221196,21.605189,46.285176,11101.078125,6329.602051,6420.0
profile-ampere-a100-20260623-llama-extra-main1,2026-06-23T14:04:27.305274+00:00,ampere,0,2g,MIG-cade9db1-1a5a-5d9c-8368-68caf14f4282,or-sim.io/mig-cade9db1-1a5a-5d9c-8368-68caf14f4282,or-sim.io/ampere-gpu0-s0-2-2g,llama32_3b_p1024_o256,llama32_3b,meta-llama/Llama-3.2-3B,llm,1,1024,256,ok,,5,7655.088867,7570.236816,7813.112305,7813.112305,0.130632,154.218427,29.300275,34.129372,7655.088867,6513.105957,6620.0
profile-ampere-a100-20260623-llama-extra-main1,2026-06-23T14:08:00.476283+00:00,ampere,0,3g,MIG-3db685b2-8ae5-5373-81b1-74ea5481f2e1,or-sim.io/mig-3db685b2-8ae5-5373-81b1-74ea5481f2e1,or-sim.io/ampere-gpu0-s0-4-3g,llama32_3b_p1024_o256,llama32_3b,meta-llama/Llama-3.2-3B,llm,1,1024,256,ok,,5,5686.708008,5596.466797,6399.585938,6399.585938,0.175849,98.587213,21.828597,45.811465,5686.708008,6513.105957,6620.0
profile-ampere-a100-20260623-llama-extra-main1,2026-06-23T14:11:42.053030+00:00,ampere,0,4g,MIG-3db685b2-8ae5-5373-81b1-74ea5481f2e1,or-sim.io/mig-3db685b2-8ae5-5373-81b1-74ea5481f2e1,or-sim.io/ampere-gpu0-s0-4-4g,llama32_3b_p1024_o256,llama32_3b,meta-llama/Llama-3.2-3B,llm,1,1024,256,ok,,5,5464.405664,5470.825195,5548.421387,5548.421387,0.183003,77.647192,21.042025,47.523943,5464.405664,6513.105957,6620.0
profile-ampere-a100-20260623-llama-extra-main1,2026-06-23T14:15:16.921251+00:00,ampere,0,7g,MIG-457656ac-5439-5b56-8fcc-1ff4336bacf5,or-sim.io/mig-457656ac-5439-5b56-8fcc-1ff4336bacf5,or-sim.io/ampere-gpu0-s0-8-7g,llama32_3b_p1024_o256,llama32_3b,meta-llama/Llama-3.2-3B,llm,1,1024,256,ok,,5,5567.224512,5556.900879,5704.870605,5704.870605,0.179623,52.784686,21.540781,46.423573,5567.224512,6513.105957,6620.0
profile-ampere-a100-20260623-llama-extra-main1,2026-06-23T14:19:44.004924+00:00,ampere,0,2g,MIG-cade9db1-1a5a-5d9c-8368-68caf14f4282,or-sim.io/mig-cade9db1-1a5a-5d9c-8368-68caf14f4282,or-sim.io/ampere-gpu0-s0-2-2g,llama32_3b_p1024_o512,llama32_3b,meta-llama/Llama-3.2-3B,llm,1,1024,512,ok,,5,15555.454883,15480.31543,15905.787109,15905.787109,0.064286,152.667728,30.083569,33.240737,15555.454883,6513.105957,6620.0
profile-ampere-a100-20260623-llama-extra-main1,2026-06-23T14:23:41.993015+00:00,ampere,0,3g,MIG-3db685b2-8ae5-5373-81b1-74ea5481f2e1,or-sim.io/mig-3db685b2-8ae5-5373-81b1-74ea5481f2e1,or-sim.io/ampere-gpu0-s0-4-3g,llama32_3b_p1024_o512,llama32_3b,meta-llama/Llama-3.2-3B,llm,1,1024,512,ok,,5,10648.120898,10424.510742,11430.664062,11430.664062,0.093913,99.344966,20.603078,48.536437,10648.120898,6513.105957,6620.0
profile-ampere-a100-20260623-llama-extra-main1,2026-06-23T14:27:48.982143+00:00,ampere,0,4g,MIG-3db685b2-8ae5-5373-81b1-74ea5481f2e1,or-sim.io/mig-3db685b2-8ae5-5373-81b1-74ea5481f2e1,or-sim.io/ampere-gpu0-s0-4-4g,llama32_3b_p1024_o512,llama32_3b,meta-llama/Llama-3.2-3B,llm,1,1024,512,ok,,5,10827.226172,10868.301758,10921.980469,10921.980469,0.09236,78.106432,20.994374,47.631807,10827.226172,6513.105957,6620.0
profile-ampere-a100-20260623-llama-extra-main1,2026-06-23T14:31:56.962349+00:00,ampere,0,7g,MIG-457656ac-5439-5b56-8fcc-1ff4336bacf5,or-sim.io/mig-457656ac-5439-5b56-8fcc-1ff4336bacf5,or-sim.io/ampere-gpu0-s0-8-7g,llama32_3b_p1024_o512,llama32_3b,meta-llama/Llama-3.2-3B,llm,1,1024,512,ok,,5,11315.29043,11157.930664,12060.930664,12060.930664,0.088376,54.593888,21.993548,45.46788,11315.29043,6513.105957,6620.0
